bundle_uuid	bundle_version	file_name	file_format	read_index	file_size	file_uuid	file_version	file_sha256	file_content_type	cell_suspension.provenance.document_id	cell_suspension.estimated_cell_count	cell_suspension.selected_cell_type	sequencing_protocol.instrument_manufacturer_model	sequencing_protocol.paired_end	library_preparation_protocol.library_construction_approach	project.provenance.document_id	project.contributors.institution	project.contributors.laboratory	project.project_core.project_short_name	project.project_core.project_title	specimen_from_organism.provenance.document_id	specimen_from_organism.diseases	specimen_from_organism.organ	specimen_from_organism.organ_part	specimen_from_organism.preservation_storage.preservation_method	donor_organism.sex	donor_organism.biomaterial_core.biomaterial_id	donor_organism.provenance.document_id	donor_organism.genus_species	donor_organism.diseases	donor_organism.organism_age	donor_organism.organism_age_unit	cell_line.provenance.document_id	cell_line.biomaterial_core.biomaterial_id	organoid.provenance.document_id	organoid.biomaterial_core.biomaterial_id	organoid.model_organ	organoid.model_organ_part	_entity_type	sample.provenance.document_id	sample.biomaterial_core.biomaterial_id
5901d085-2047-439f-878b-7364e3e8deb5	2019-10-04T094331.967683Z	SRR5294979_1.fastq.gz	fastq.gz	read1	151103228	0e9325d9-7d0e-4587-bd82-0e6dbba07e55	2019-07-26T200322.195960Z	e4ffeeb06ae5223842ca3b63df524d73ef54e6e4291cbd6237b6537698ad60f2	application/gzip; dcp-type=data	2c697036-7105-4b3b-8750-9001adfece46	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	f7661c72-aa1d-4a1b-a1a0-15ab6c025abc	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S3_healthy	f0446fba-413b-4e7c-ba3c-019c70c0135f	Homo sapiens	normal	50	year							specimens	f7661c72-aa1d-4a1b-a1a0-15ab6c025abc	Human_S3_healthy_colon
5901d085-2047-439f-878b-7364e3e8deb5	2019-10-04T094331.967683Z	SRR5294979_2.fastq.gz	fastq.gz	read2	161626491	2604160a-5ada-46a9-8ba1-0ea0cccfd819	2019-07-26T200322.373445Z	7b9a9620278cf72cf0633e97293f5deb9a7d7418ef4d96afb78fa6545b52918d	application/gzip; dcp-type=data	2c697036-7105-4b3b-8750-9001adfece46	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	f7661c72-aa1d-4a1b-a1a0-15ab6c025abc	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S3_healthy	f0446fba-413b-4e7c-ba3c-019c70c0135f	Homo sapiens	normal	50	year							specimens	f7661c72-aa1d-4a1b-a1a0-15ab6c025abc	Human_S3_healthy_colon
381e947a-3926-45e6-970e-53e70900f60a	2019-10-04T094331.828129Z	SRR5295065_2.fastq.gz	fastq.gz	read2	161619592	ac8f64fd-dfb8-4a48-8609-ec34d45a4894	2019-07-26T200238.292956Z	c46a3510142f2595bd53f6b26f8b17595da9eb07a49bdcc7a7d517ddf9ff3249	application/gzip; dcp-type=data	c98db57c-7f73-4685-9c75-9083e7b04e57	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S1_healthy	676a2828-ae08-4c11-b076-b516e3bcfcbf	Homo sapiens	normal	69	year							specimens	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	Human_S1_healthy_colon
b24eb720-5e5e-47db-a138-3838c28c43c8	2019-10-04T094331.546878Z	SRR5294953_1.fastq.gz	fastq.gz	read1	116762636	6425029c-da8a-4c06-8087-6099cce018eb	2019-07-26T201246.400429Z	717aae1e4f359e3baf805ad8bf49a2a0985265cc3bb4440693d2f22dffd7101e	application/gzip; dcp-type=data	fb19edd8-f58c-4bce-886e-45dc97b62230	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	1fd95d59-d4a0-4c1f-8cb6-444eaec68c8b	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S2_healthy	022b8e80-8a42-4344-86d5-ebc74ee6b6df	Homo sapiens	normal	57	year							specimens	1fd95d59-d4a0-4c1f-8cb6-444eaec68c8b	Human_S2_healthy_colon
5890a4ed-ab7f-4ef0-ae91-faa0ffe8eea6	2019-10-04T094331.926417Z	SRR5295084_2.fastq.gz	fastq.gz	read2	156292268	0a6b2f1e-d86a-4204-8708-fad2757adadb	2019-07-26T200504.100711Z	3401c85c434b557fef77ab0796296326cb2e4fe7952fa86b315be2695ba94454	application/gzip; dcp-type=data	f10032e1-f8a9-4939-be70-187b9c913afe	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S1_healthy	676a2828-ae08-4c11-b076-b516e3bcfcbf	Homo sapiens	normal	69	year							specimens	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	Human_S1_healthy_colon
cb3e6a23-a393-4e5e-8f8b-aae4b305f115	2019-10-04T094331.873972Z	SRR5295116_1.fastq.gz	fastq.gz	read1	172352047	b6a678d8-7a4a-43ef-afbe-bad950b1a697	2019-07-26T200309.351334Z	24833241003c71cc98c0f56a84502325a1fee94083eca9df3abb81e60b8ad278	application/gzip; dcp-type=data	417ac9c3-77cf-469f-84a3-810b925b42ba	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S1_healthy	676a2828-ae08-4c11-b076-b516e3bcfcbf	Homo sapiens	normal	69	year							specimens	9fe27d4f-8566-4fa8-9549-08e0d37f6bdc	Human_S1_healthy_colon
cb88115c-75ef-4e8e-bbd7-a48e18960344	2019-10-03T105524.915852Z	IDC9_L001_I1.fastq.gz	fastq.gz	index1	445530013	08bc2234-5157-4f5c-b348-5d63cc9f14e1	2019-09-24T093507.310307Z	5a51c7ea8ce08cafb06d279041bd65f0759ab24bb6d2c25f2ca488d017cd2bc6	application/gzip; dcp-type=data	906f8f09-deaa-40bb-bf50-27d2336b2dc4	0	dendritic cell	Illumina NextSeq 500	False	10X v2 sequencing	116965f3-f094-4769-9d28-ae675c1b569c	European Bioinformatics Institute || Lund University || Skolkovo Institute of Science and Technology	Center for Neurobiology and Brain Restoration || Department of Laboratory Medicine || Human Cell Atlas Data coordination Platform	Reprogrammed_Dendritic_Cells	Single cell profiling of human induced dendritic cells generated by direct reprogramming of embryonic fibroblasts	d6a518a8-0c5d-4cb0-aed5-68f3455c2bda	normal	embryo	skin epidermis		unknown	Donor1	2b7adb0a-82a4-4319-80d1-4a73d879dec1	Homo sapiens	normal			70054038-cb12-429d-bb37-69185ff1deee	Cell_line_2					cell_lines || specimens	70054038-cb12-429d-bb37-69185ff1deee || d6a518a8-0c5d-4cb0-aed5-68f3455c2bda	Cell_line_2 || Specimen1
1b6d8348-d6e9-406a-aa6a-7ee886e52bf9	2019-10-03T105524.911627Z	IDC9_L001_I1.fastq.gz	fastq.gz	index1	445530013	08bc2234-5157-4f5c-b348-5d63cc9f14e1	2019-09-24T093507.310307Z	5a51c7ea8ce08cafb06d279041bd65f0759ab24bb6d2c25f2ca488d017cd2bc6	application/gzip; dcp-type=data	906f8f09-deaa-40bb-bf50-27d2336b2dc4	0	dendritic cell	Illumina NextSeq 500	False	10X v2 sequencing	116965f3-f094-4769-9d28-ae675c1b569c	European Bioinformatics Institute || Lund University || Skolkovo Institute of Science and Technology	Center for Neurobiology and Brain Restoration || Department of Laboratory Medicine || Human Cell Atlas Data coordination Platform	Reprogrammed_Dendritic_Cells	Single cell profiling of human induced dendritic cells generated by direct reprogramming of embryonic fibroblasts	d6a518a8-0c5d-4cb0-aed5-68f3455c2bda	normal	embryo	skin epidermis		unknown	Donor1	2b7adb0a-82a4-4319-80d1-4a73d879dec1	Homo sapiens	normal			70054038-cb12-429d-bb37-69185ff1deee	Cell_line_2					cell_lines || specimens	70054038-cb12-429d-bb37-69185ff1deee || d6a518a8-0c5d-4cb0-aed5-68f3455c2bda	Cell_line_2 || Specimen1
616ea0cd-5ec7-44ed-a801-ca8bb77fdd54	2019-10-04T094331.829533Z	SRR5295206_2.fastq.gz	fastq.gz	read2	64102726	a1e22e4b-cd44-4649-b280-8909b16e3578	2019-07-26T182327.437829Z	d5a9cd0aecc1a3aa0076026e2d936ad77f462d9adfe4c3d6d196786ab9e011f8	application/gzip; dcp-type=data	04fbab64-44f6-4444-8f1c-08d9ba15d47c	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	b586597d-35a3-44c9-a871-c16e1b06e2e3	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S5_UC	408cc657-bae1-45ba-a5b4-98bbd4973f87	Homo sapiens	ulcerative colitis (disease)	45	year							specimens	b586597d-35a3-44c9-a871-c16e1b06e2e3	Human_S5_UC_inflammed_colon
d7ee7702-e150-47ee-b220-c1c9da627f7b	2019-10-04T094331.809729Z	SRR5295219_2.fastq.gz	fastq.gz	read2	58517222	45bf8672-c5c1-4515-bf67-5d30399db060	2019-07-26T182337.143669Z	f792fb47b80e67845eaf7400a0127f541b5ef7e46af9952f31c234197312addb	application/gzip; dcp-type=data	87ac8209-bbb9-4e29-bd45-d78aab8d5c25	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	b8ecbf1d-de2b-4b60-ba56-0b6131eb4322	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S5_UC	408cc657-bae1-45ba-a5b4-98bbd4973f87	Homo sapiens	ulcerative colitis (disease)	45	year							specimens	b8ecbf1d-de2b-4b60-ba56-0b6131eb4322	Human_S5_UC_noninflammed_colon
ddb27bb2-3f15-4142-9fdd-808dfccd66b2	2019-10-04T094331.586323Z	SRR5295173_2.fastq.gz	fastq.gz	read2	79329342	07d6760e-1785-495b-8c05-75c298a7c5dc	2019-07-26T182324.826238Z	d2ce8cb1e33cba6b26c785314d586dc86d9892ffef6732d081613c15bccb86d4	application/gzip; dcp-type=data	1c687471-0e75-436c-9d98-e8caa7c04ecb	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	b586597d-35a3-44c9-a871-c16e1b06e2e3	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S5_UC	408cc657-bae1-45ba-a5b4-98bbd4973f87	Homo sapiens	ulcerative colitis (disease)	45	year							specimens	b586597d-35a3-44c9-a871-c16e1b06e2e3	Human_S5_UC_inflammed_colon
88f037c4-97cb-465f-9274-1a9cb874b402	2019-09-14T104624.312288Z	PP004_R2.fastq.gz	fastq.gz	read2	26568985662	8f28d70d-1f0c-4133-a41c-a62e2639d888	2019-09-09T230357.776359Z	dd19588c97b73f04b1ad9f7b3f55a128a7921ff4d05593105f18fa380f53e7f7	application/gzip; dcp-type=data	b29ca10d-b611-4ba2-a1f3-db38079aa9db	0	T cell	Illumina HiSeq 4000	False	10X v2 sequencing	4a95101c-9ffc-4f30-a809-f04518a23803	Columbia University Irving Medical Center || University of California, Santa Cruz	Farber Lab; Columbia Center for Translational Immunology || Human Cell Atlas Data Coordination Platform || Sims Lab; Department of Systems Biology	HumanTissueTcellActivation	A single-cell reference map of transcriptional states for human blood and tissue T cell activation	427e0abb-3d3e-4d59-a13e-6fc18bf81d16		hematopoietic system	bone marrow	fresh	male	Tissue_donor_1	8b5774b2-2aba-4b90-8fa0-c7f69207802c	Homo sapiens	hypertension || normal	65	year							specimens	427e0abb-3d3e-4d59-a13e-6fc18bf81d16	PP004
e82a1602-06a2-4837-b357-bc94807a1d44	2019-09-13T180237.642988Z	PP004_R2.fastq.gz	fastq.gz	read2	26568985662	8f28d70d-1f0c-4133-a41c-a62e2639d888	2019-09-09T230357.776359Z	dd19588c97b73f04b1ad9f7b3f55a128a7921ff4d05593105f18fa380f53e7f7	application/gzip; dcp-type=data	b29ca10d-b611-4ba2-a1f3-db38079aa9db	0	T cell	Illumina HiSeq 4000	False	10X v2 sequencing	4a95101c-9ffc-4f30-a809-f04518a23803	Columbia University Irving Medical Center || University of California, Santa Cruz	Farber Lab; Columbia Center for Translational Immunology || Human Cell Atlas Data Coordination Platform || Sims Lab; Department of Systems Biology	HumanTissueTcellActivation	A single-cell reference map of transcriptional states for human blood and tissue T cell activation	427e0abb-3d3e-4d59-a13e-6fc18bf81d16		hematopoietic system	bone marrow	fresh	male	Tissue_donor_1	8b5774b2-2aba-4b90-8fa0-c7f69207802c	Homo sapiens	hypertension || normal	65	year							specimens	427e0abb-3d3e-4d59-a13e-6fc18bf81d16	PP004
bbdac8de-b2dc-4492-b0cd-8de0b4154763	2019-10-04T094331.785806Z	SRR5294994_1.fastq.gz	fastq.gz	read1	187186770	ba292d05-760d-48fa-b8cd-e757cab9d524	2019-07-26T200753.447072Z	62b5dd6c93d578c0db5f93fa52c135548a36c2e73ce49360d0113ad6095d5f08	application/gzip; dcp-type=data	6d35847e-479d-448c-92b4-ea9afe20029c	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	1fd95d59-d4a0-4c1f-8cb6-444eaec68c8b	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S2_healthy	022b8e80-8a42-4344-86d5-ebc74ee6b6df	Homo sapiens	normal	57	year							specimens	1fd95d59-d4a0-4c1f-8cb6-444eaec68c8b	Human_S2_healthy_colon
49395cb8-4233-49b2-a57c-82e5d216e145	2019-10-04T094331.713256Z	SRR5295302_2.fastq.gz	fastq.gz	read2	76312944	faf52d42-6541-41cb-9dfd-1846d1b0ee2a	2019-07-26T182500.712347Z	f45e58ccc3fd8be2faa9b025fa98977b52772ca8c97e04605b51593a246cc05e	application/gzip; dcp-type=data	c179ae68-4b05-48d2-a5b9-33d0f8cfc554	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	0e0fd953-2a55-4729-8e21-e07d799a5b18	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S6_UC	fbac9967-6bab-4f1b-90c6-2c754cb651f1	Homo sapiens	ulcerative colitis (disease)	30	year							specimens	0e0fd953-2a55-4729-8e21-e07d799a5b18	Human_S6_UC_noninflammed_colon
573dbb16-42a4-48fb-a1a1-79bb6aa67692	2019-10-04T094331.551210Z	SRR5295026_1.fastq.gz	fastq.gz	read1	151808878	826c3cec-d80d-4875-828c-5b9cb8bda696	2019-07-26T200237.527349Z	0182fd222f82fddc40c1f0e58a85f84a2fa02d5ba6a24b9c12c3731c3e235aac	application/gzip; dcp-type=data	1a94c0e1-4a63-4af5-893f-fa6a8e8edb54	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	f7661c72-aa1d-4a1b-a1a0-15ab6c025abc	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S3_healthy	f0446fba-413b-4e7c-ba3c-019c70c0135f	Homo sapiens	normal	50	year							specimens	f7661c72-aa1d-4a1b-a1a0-15ab6c025abc	Human_S3_healthy_colon
573dbb16-42a4-48fb-a1a1-79bb6aa67692	2019-10-04T094331.551210Z	SRR5295026_2.fastq.gz	fastq.gz	read2	161608526	20a77939-d76b-46bc-84a1-1c53e0a28f17	2019-07-26T200237.718318Z	a5ed7ca7eb72423245887c9c1a2bfe0326dc4a35b16e5b5d515451bc54e4f38d	application/gzip; dcp-type=data	1a94c0e1-4a63-4af5-893f-fa6a8e8edb54	1	stromal cell	Illumina HiSeq 2500	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	f7661c72-aa1d-4a1b-a1a0-15ab6c025abc	normal	colon	lamina propria of mucosa of colon	fresh	female	Human_S3_healthy	f0446fba-413b-4e7c-ba3c-019c70c0135f	Homo sapiens	normal	50	year							specimens	f7661c72-aa1d-4a1b-a1a0-15ab6c025abc	Human_S3_healthy_colon
4f5349ae-3238-4c70-b7d7-7c5de8d3aab4	2019-10-24T082930.445132Z	FCAImmP7555850_S1_L001_I1_001.fastq.gz	fastq.gz	index1	2772712768	8f2afe24-5222-4451-a9d6-323d33e49156	2019-10-23T144934.890344Z	342d8e031c6b7f0f80e01a0fe66ba22963b8a3e019a42a71a9f17535d75725ca	application/gzip; dcp-type=data	7aa5c9c1-6540-4f6a-88c6-859d1bef4851	0	kidney cell	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	normal	kidney		fresh	female	F41	05617ca5-c033-40aa-b865-45b34a14bc27	Homo sapiens	normal	16	week							specimens	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	F41_1
f8b3553a-afaa-47c7-87d5-45c9bea12844	2019-10-23T144855.605762Z	FCAImmP7555850_S1_L001_I1_001.fastq.gz	fastq.gz	index1	2772712768	8f2afe24-5222-4451-a9d6-323d33e49156	2019-10-23T144934.890344Z	342d8e031c6b7f0f80e01a0fe66ba22963b8a3e019a42a71a9f17535d75725ca	application/gzip; dcp-type=data	7aa5c9c1-6540-4f6a-88c6-859d1bef4851	0	kidney cell	Illumina HiSeq 4000	False	10X v2 sequencing	abe1a013-af7a-45ed-8c26-f3793c24a1f4	Department of Medicine,  University of Cambridge || European Bioinformatics Institute || University of Newcastle || Wellcome Sanger Institute	Behjati Lab || Clatworthy Lab || Haniffa Lab || Human Cell Atlas Data Coordination Platform || Teichmann Lab	KidneySingleCellAtlas	Spatio-temporal immune zonation of the human kidney	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	normal	kidney		fresh	female	F41	05617ca5-c033-40aa-b865-45b34a14bc27	Homo sapiens	normal	16	week							specimens	f37a0dec-b7ba-4b34-8e51-732fb5ac7213	F41_1
58b80f3e-3df7-459f-bd23-2472129ab790	2019-10-04T094331.883954Z	SRR5295177_2.fastq.gz	fastq.gz	read2	77287814	d652027f-fe3a-469d-bea9-00c40433f896	2019-07-26T200935.022038Z	273476f384f959789efd7c24c8a4c920c924bdd5b972d5d914a0432ebed86f6e	application/gzip; dcp-type=data	55a59a91-3e13-433a-b807-adf6743dd919	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	b586597d-35a3-44c9-a871-c16e1b06e2e3	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S5_UC	408cc657-bae1-45ba-a5b4-98bbd4973f87	Homo sapiens	ulcerative colitis (disease)	45	year							specimens	b586597d-35a3-44c9-a871-c16e1b06e2e3	Human_S5_UC_inflammed_colon
60b655ef-32f7-4774-86d0-6c53b60b678b	2019-10-04T094331.841369Z	SRR5295290_1.fastq.gz	fastq.gz	read1	60797136	265c45fd-d543-42e9-9300-697bec707d80	2019-07-26T182622.314120Z	694c85ca1fd9dd154c6699f029006f3ad68e8af84f9e5b015ecf750fa231014b	application/gzip; dcp-type=data	ec18a95a-1be8-4ff4-bf5c-94c04f2ddd4d	1	stromal cell	Illumina HiSeq 4000	True	Smart-Seq	f8aa201c-4ff1-45a4-890e-840d63459ca2	Celgene Corporation || EMBL-EBI || Novo Nordisk Research Centre Oxford || OncoResponse, Inc || University of Oxford	Human Cell Atlas Data Coordination Platform || Kennedy Institute of Rheumatology || MRC Human Immunology Unit, MRC Weatherall Institute of Molecular Medicine || Translational Development || Weatherall Institute of Molecular Medicine || Wellcome Trust Centre for Human Genetics	HumanColonicMesenchymeIBD	Structural Remodeling of the Human Colonic Mesenchyme in Inflammatory Bowel Disease	0e0fd953-2a55-4729-8e21-e07d799a5b18	ulcerative colitis (disease)	colon	lamina propria of mucosa of colon	fresh	male	Human_S6_UC	fbac9967-6bab-4f1b-90c6-2c754cb651f1	Homo sapiens	ulcerative colitis (disease)	30	year							specimens	0e0fd953-2a55-4729-8e21-e07d799a5b18	Human_S6_UC_noninflammed_colon
